evento_id,session_id,cliente_id,evento,pagina,dispositivo,data_evento
1152,session_1773,143,add_to_cart,/produto,desktop,2024-02-01 04:00:00
1153,session_3512,,page_view,/categoria,desktop,2024-08-25 12:00:00
1154,session_820,,page_view,/checkout,tablet,2024-11-07 10:00:00
1155,session_7104,,add_to_cart,/checkout,desktop,2024-03-12 14:00:00
1156,session_356,,purchase,/carrinho,desktop,2024-09-08 12:00:00
1157,session_8961,,view_item,/produto,mobile,2025-01-07 06:00:00
1158,session_7207,60,begin_checkout,/checkout,mobile,2024-06-29 14:00:00
1159,session_699,,begin_checkout,/checkout,tablet,2024-09-23 09:00:00
1160,session_9230,433,view_item,/home,desktop,2024-06-13 05:00:00
1161,session_4195,,page_view,/produto,desktop,2024-07-04 05:00:00
1162,session_5387,148,view_item,/checkout,mobile,2024-02-29 17:00:00
1163,session_553,499,page_view,/produto,mobile,2024-04-02 11:00:00
1164,session_605,,page_view,/home,mobile,2024-04-28 15:00:00
1165,session_5909,164,begin_checkout,/categoria,desktop,2025-02-03 07:00:00
1166,session_1951,,begin_checkout,/carrinho,desktop,2024-02-20 03:00:00
1167,session_6019,70,page_view,/categoria,mobile,2024-08-15 08:00:00
1168,session_7377,289,page_view,/checkout,mobile,2024-11-28 05:00:00
1169,session_9321,,add_to_cart,/checkout,mobile,2024-03-02 01:00:00
1170,session_8199,,add_to_cart,/produto,desktop,2024-03-07 06:00:00
1171,session_6496,,purchase,/checkout,mobile,2024-04-09 02:00:00
1172,session_5510,,page_view,/categoria,mobile,2024-02-06 13:00:00
1173,session_6135,281,view_item,/home,desktop,2024-06-18 08:00:00
1174,session_5102,436,add_to_cart,/checkout,desktop,2024-05-17 08:00:00
1175,session_4094,,page_view,/categoria,desktop,2024-10-22 06:00:00
1176,session_5713,462,page_view,/carrinho,desktop,2024-11-11 04:00:00
1177,session_8618,,page_view,/carrinho,mobile,2024-05-06 23:00:00
1178,session_9664,,add_to_cart,/home,mobile,2024-03-14 20:00:00
1179,session_4479,,add_to_cart,/carrinho,desktop,2024-05-21 21:00:00
1180,session_6940,362,begin_checkout,/categoria,mobile,2024-02-06 10:00:00
1181,session_1611,,begin_checkout,/home,tablet,2024-05-27 16:00:00
1182,session_7475,,add_to_cart,/categoria,tablet,2024-06-30 10:00:00
1183,session_2568,465,add_to_cart,/checkout,mobile,2024-05-23 16:00:00
1184,session_3221,,begin_checkout,/carrinho,desktop,2024-08-21 16:00:00
1185,session_1041,93,page_view,/carrinho,mobile,2024-08-18 21:00:00
1186,session_5193,,add_to_cart,/checkout,desktop,2024-11-23 16:00:00
1187,session_9027,431,view_item,/checkout,desktop,2024-09-21 02:00:00
1188,session_6086,,page_view,/categoria,mobile,2025-01-02 00:00:00
1189,session_7309,116,page_view,/categoria,desktop,2024-10-12 11:00:00
1190,session_7657,,page_view,/carrinho,mobile,2024-09-02 18:00:00
1191,session_6428,163,page_view,/home,desktop,2024-02-06 23:00:00
1192,session_8168,288,begin_checkout,/home,desktop,2024-07-14 15:00:00
1193,session_2151,438,purchase,/carrinho,mobile,2024-01-06 08:00:00
1194,session_6798,,page_view,/checkout,desktop,2024-05-08 11:00:00
1195,session_1297,70,begin_checkout,/checkout,mobile,2024-12-24 20:00:00
1196,session_8428,,page_view,/home,desktop,2025-02-03 20:00:00
1197,session_2269,,page_view,/categoria,mobile,2025-01-18 17:00:00
1198,session_3559,49,view_item,/produto,desktop,2024-09-21 10:00:00
1199,session_1301,,begin_checkout,/checkout,desktop,2024-06-11 03:00:00
1200,session_524,,add_to_cart,/categoria,mobile,2024-03-10 10:00:00
1201,session_5808,,add_to_cart,/home,desktop,2024-12-05 11:00:00
1202,session_2071,290,add_to_cart,/home,mobile,2024-12-18 22:00:00
1203,session_4465,,page_view,/categoria,desktop,2024-01-01 20:00:00
1204,session_1931,,begin_checkout,/categoria,desktop,2025-01-14 00:00:00
1205,session_1829,519,page_view,/categoria,desktop,2024-08-18 07:00:00
1206,session_2647,,begin_checkout,/categoria,desktop,2024-12-14 20:00:00
1207,session_9897,73,page_view,/home,desktop,2024-12-15 23:00:00
1208,session_5171,,page_view,/home,desktop,2024-01-12 02:00:00
1209,session_6768,,begin_checkout,/checkout,mobile,2024-11-19 05:00:00
1210,session_844,,purchase,/carrinho,mobile,2025-01-29 08:00:00
1211,session_3223,,begin_checkout,/produto,mobile,2024-08-20 06:00:00
1212,session_8376,356,page_view,/home,desktop,2024-08-23 07:00:00
1213,session_867,,page_view,/produto,desktop,2024-11-12 20:00:00
1214,session_8330,,page_view,/home,desktop,2024-11-07 00:00:00
1215,session_2818,323,page_view,/home,mobile,2024-09-30 05:00:00
1216,session_1350,,page_view,/categoria,mobile,2024-09-26 18:00:00
1217,session_5957,92,page_view,/carrinho,mobile,2024-02-14 20:00:00
1218,session_6011,476,view_item,/carrinho,desktop,2024-06-26 17:00:00
1219,session_3535,,page_view,/home,desktop,2025-01-18 17:00:00
1220,session_7148,,add_to_cart,/categoria,mobile,2024-09-23 01:00:00
1221,session_3512,125,view_item,/checkout,desktop,2025-01-13 07:00:00
1222,session_8059,,add_to_cart,/carrinho,mobile,2024-10-22 07:00:00
1223,session_7055,,view_item,/checkout,mobile,2024-02-14 21:00:00
1224,session_7821,273,begin_checkout,/carrinho,desktop,2024-10-25 16:00:00
1225,session_2050,160,page_view,/checkout,mobile,2024-12-13 15:00:00
1226,session_7411,,begin_checkout,/categoria,mobile,2024-01-27 20:00:00
1227,session_9760,327,page_view,/home,mobile,2024-12-20 03:00:00
1228,session_1129,23,page_view,/categoria,mobile,2024-10-15 22:00:00
1229,session_6027,399,begin_checkout,/categoria,desktop,2024-04-06 10:00:00
1230,session_548,,add_to_cart,/home,mobile,2025-01-14 18:00:00
1231,session_2522,155,page_view,/home,desktop,2024-10-01 08:00:00
1232,session_4404,,purchase,/produto,mobile,2024-11-30 20:00:00
1233,session_3028,251,page_view,/categoria,mobile,2024-01-02 12:00:00
1234,session_9450,48,add_to_cart,/checkout,mobile,2025-01-08 16:00:00
1235,session_4211,,add_to_cart,/carrinho,desktop,2024-07-13 22:00:00
1236,session_3905,,page_view,/home,mobile,2024-08-29 04:00:00
1237,session_5360,524,page_view,/home,mobile,2024-06-28 22:00:00
1238,session_3505,,begin_checkout,/categoria,tablet,2024-02-18 16:00:00
1239,session_4105,,view_item,/home,mobile,2024-10-29 09:00:00
1240,session_5744,,add_to_cart,/carrinho,mobile,2024-07-12 11:00:00
1241,session_6080,409,purchase,/carrinho,mobile,2024-02-07 11:00:00
1242,session_5204,,begin_checkout,/categoria,desktop,2024-10-03 05:00:00
1243,session_5708,375,add_to_cart,/carrinho,mobile,2025-01-05 01:00:00
1244,session_9302,,add_to_cart,/carrinho,mobile,2024-05-18 12:00:00
1245,session_4616,204,begin_checkout,/checkout,desktop,2024-01-23 20:00:00
1246,session_9297,,begin_checkout,/carrinho,mobile,2024-08-16 09:00:00
1247,session_9109,,page_view,/categoria,mobile,2024-09-08 16:00:00
1248,session_213,494,page_view,/home,mobile,2024-08-22 18:00:00
1249,session_8817,335,begin_checkout,/categoria,mobile,2024-03-08 23:00:00
1250,session_324,385,add_to_cart,/carrinho,tablet,2024-01-16 19:00:00
1251,session_2275,,add_to_cart,/categoria,mobile,2024-07-05 07:00:00
1252,session_514,,begin_checkout,/produto,desktop,2024-07-18 11:00:00
1253,session_1262,431,page_view,/home,desktop,2025-01-10 15:00:00
1254,session_1812,,view_item,/carrinho,mobile,2024-06-05 07:00:00
1255,session_1853,172,begin_checkout,/checkout,mobile,2024-05-17 18:00:00
1256,session_4490,,page_view,/carrinho,mobile,2024-01-14 22:00:00
1257,session_3080,249,view_item,/produto,mobile,2024-08-11 12:00:00
1258,session_6729,,page_view,/categoria,mobile,2024-12-15 17:00:00
1259,session_6843,,view_item,/carrinho,desktop,2024-08-05 22:00:00
1260,session_1608,412,add_to_cart,/checkout,desktop,2024-07-08 05:00:00
1261,session_8199,,add_to_cart,/carrinho,mobile,2024-04-23 17:00:00
1262,session_7548,437,add_to_cart,/home,mobile,2025-01-03 11:00:00
1263,session_5279,211,view_item,/carrinho,desktop,2025-01-14 22:00:00
1264,session_2785,,view_item,/checkout,mobile,2025-01-20 21:00:00
1265,session_6728,,page_view,/categoria,desktop,2024-11-29 06:00:00
1266,session_8356,11,page_view,/categoria,mobile,2024-08-26 14:00:00
1267,session_6544,,add_to_cart,/home,mobile,2024-07-16 02:00:00
1268,session_2051,171,purchase,/categoria,mobile,2024-10-21 00:00:00
1269,session_8953,173,add_to_cart,/carrinho,mobile,2024-01-15 07:00:00
1270,session_1123,519,page_view,/categoria,desktop,2024-05-18 20:00:00
1271,session_4504,,add_to_cart,/categoria,mobile,2024-03-05 12:00:00
1272,session_5818,79,purchase,/checkout,desktop,2024-02-16 15:00:00
1273,session_723,297,page_view,/categoria,mobile,2025-01-09 11:00:00
1274,session_9321,301,add_to_cart,/carrinho,tablet,2024-08-04 11:00:00
1275,session_2176,470,page_view,/checkout,desktop,2024-07-15 02:00:00
1276,session_727,90,add_to_cart,/produto,mobile,2024-06-29 17:00:00
1277,session_7323,45,page_view,/categoria,mobile,2025-01-01 18:00:00
1278,session_2645,,add_to_cart,/categoria,mobile,2024-04-06 02:00:00
1279,session_8807,475,view_item,/checkout,mobile,2024-09-04 18:00:00
1280,session_5374,151,page_view,/carrinho,tablet,2025-01-25 09:00:00
1281,session_6036,,page_view,/produto,mobile,2024-07-24 03:00:00
1282,session_5028,275,purchase,/produto,desktop,2024-07-28 05:00:00
1283,session_3534,,page_view,/categoria,desktop,2024-10-26 23:00:00
1284,session_7506,,page_view,/checkout,mobile,2024-10-17 00:00:00
1285,session_8287,441,view_item,/categoria,mobile,2024-03-10 04:00:00
1286,session_3743,2,begin_checkout,/home,mobile,2025-01-14 22:00:00
1287,session_2571,,begin_checkout,/categoria,mobile,2025-01-29 05:00:00
1288,session_2644,90,add_to_cart,/home,tablet,2024-05-18 10:00:00
1289,session_4277,,page_view,/home,mobile,2024-04-07 23:00:00
1290,session_492,30,begin_checkout,/checkout,tablet,2024-03-27 05:00:00
1291,session_1518,,purchase,/home,desktop,2025-01-18 22:00:00
1292,session_1409,,begin_checkout,/produto,desktop,2024-07-28 13:00:00
1293,session_4368,,page_view,/produto,mobile,2024-11-30 06:00:00
1294,session_1022,280,add_to_cart,/carrinho,desktop,2024-04-13 08:00:00
1295,session_5982,,page_view,/checkout,mobile,2024-02-09 17:00:00
1296,session_3203,351,begin_checkout,/home,mobile,2024-10-12 02:00:00
1297,session_9195,393,view_item,/categoria,tablet,2024-10-27 01:00:00
1298,session_8607,,add_to_cart,/checkout,desktop,2025-01-27 13:00:00
1299,session_9616,346,page_view,/home,mobile,2024-02-22 21:00:00
1300,session_1570,,page_view,/home,desktop,2024-06-12 22:00:00
1301,session_5476,518,add_to_cart,/produto,desktop,2024-01-03 18:00:00
1302,session_1339,,add_to_cart,/checkout,mobile,2024-11-07 11:00:00
1303,session_8845,,add_to_cart,/home,desktop,2024-06-04 12:00:00
1304,session_1143,,page_view,/carrinho,mobile,2024-05-16 21:00:00
1305,session_5480,,add_to_cart,/checkout,desktop,2025-01-24 13:00:00
1306,session_7073,,view_item,/checkout,mobile,2024-02-17 13:00:00
1307,session_2599,,purchase,/home,mobile,2025-02-01 20:00:00
1308,session_5861,223,begin_checkout,/checkout,mobile,2025-01-31 04:00:00
1309,session_3830,229,purchase,/produto,mobile,2024-06-18 11:00:00
1310,session_549,47,page_view,/produto,desktop,2024-02-03 17:00:00
1311,session_4029,88,page_view,/categoria,mobile,2024-01-05 05:00:00
1312,session_2694,,page_view,/produto,desktop,2024-05-06 19:00:00
1313,session_3223,,page_view,/categoria,desktop,2024-04-01 10:00:00
1314,session_7207,225,add_to_cart,/categoria,desktop,2024-08-19 03:00:00
1315,session_8245,379,purchase,/home,desktop,2025-01-04 07:00:00
1316,session_7230,,begin_checkout,/categoria,mobile,2024-06-21 10:00:00
1317,session_8616,283,view_item,/home,mobile,2024-09-03 07:00:00
1318,session_4729,319,page_view,/categoria,desktop,2024-04-04 16:00:00
1319,session_7945,60,purchase,/carrinho,mobile,2024-04-06 12:00:00
1320,session_847,,add_to_cart,/categoria,desktop,2024-08-18 08:00:00
1321,session_9421,,add_to_cart,/checkout,desktop,2024-07-30 02:00:00
1322,session_8950,108,begin_checkout,/home,desktop,2024-08-23 02:00:00
1323,session_9779,,add_to_cart,/produto,desktop,2024-01-31 03:00:00
1324,session_8721,,purchase,/carrinho,mobile,2024-02-15 18:00:00
1325,session_9861,198,page_view,/carrinho,desktop,2024-07-29 02:00:00
1326,session_7676,349,add_to_cart,/produto,mobile,2024-03-29 07:00:00
1327,session_4034,,begin_checkout,/categoria,mobile,2024-12-30 09:00:00
1328,session_3064,251,begin_checkout,/categoria,mobile,2024-02-10 04:00:00
1329,session_229,,page_view,/home,tablet,2024-11-28 13:00:00
1330,session_4298,182,add_to_cart,/produto,mobile,2024-05-09 07:00:00
1331,session_4242,210,page_view,/carrinho,mobile,2024-02-03 00:00:00
1332,session_8873,,add_to_cart,/home,mobile,2024-02-27 23:00:00
1333,session_2587,374,view_item,/categoria,desktop,2024-03-09 20:00:00
1334,session_3974,150,add_to_cart,/produto,mobile,2024-03-31 08:00:00
1335,session_162,,add_to_cart,/home,mobile,2024-02-20 10:00:00
1336,session_2262,,add_to_cart,/categoria,mobile,2024-10-06 09:00:00
1337,session_6878,363,view_item,/checkout,mobile,2024-06-23 02:00:00
1338,session_1994,217,purchase,/home,mobile,2024-01-03 17:00:00
1339,session_6274,356,add_to_cart,/categoria,desktop,2024-10-21 21:00:00
1340,session_4076,,page_view,/categoria,mobile,2024-12-25 14:00:00
1341,session_5626,,add_to_cart,/carrinho,mobile,2024-07-15 14:00:00
1342,session_7727,,page_view,/checkout,desktop,2024-04-18 20:00:00
1343,session_4828,50,begin_checkout,/home,desktop,2024-04-18 01:00:00
1344,session_4661,,page_view,/produto,desktop,2024-03-21 23:00:00
1345,session_788,,add_to_cart,/home,desktop,2024-11-30 17:00:00
1346,session_8760,6,page_view,/carrinho,tablet,2024-04-03 19:00:00
1347,session_4858,,view_item,/produto,desktop,2024-02-20 23:00:00
1348,session_1096,7,add_to_cart,/carrinho,desktop,2024-04-19 07:00:00
1349,session_6337,,view_item,/produto,mobile,2024-10-07 03:00:00
1350,session_5286,,purchase,/produto,mobile,2025-01-07 21:00:00
1351,session_7501,388,begin_checkout,/carrinho,desktop,2024-03-12 04:00:00
1352,session_8709,,add_to_cart,/carrinho,desktop,2024-06-24 08:00:00
1353,session_5047,,view_item,/home,mobile,2024-08-10 12:00:00
1354,session_137,,add_to_cart,/carrinho,mobile,2024-07-25 19:00:00
1355,session_146,455,purchase,/categoria,tablet,2024-07-20 15:00:00
1356,session_2134,,page_view,/checkout,desktop,2024-04-03 03:00:00
1357,session_2044,218,add_to_cart,/carrinho,desktop,2025-01-29 00:00:00
1358,session_2385,481,add_to_cart,/home,desktop,2024-05-09 15:00:00
1359,session_4376,421,page_view,/produto,desktop,2024-05-19 12:00:00
1360,session_3228,120,page_view,/carrinho,mobile,2024-10-12 11:00:00
1361,session_5390,,page_view,/carrinho,desktop,2024-10-09 01:00:00
1362,session_1109,,purchase,/checkout,mobile,2024-04-11 22:00:00
1363,session_4493,269,add_to_cart,/produto,mobile,2025-01-16 05:00:00
1364,session_2146,,view_item,/produto,desktop,2024-02-04 11:00:00
1365,session_9354,382,page_view,/checkout,mobile,2024-10-05 09:00:00
1366,session_2652,114,purchase,/produto,mobile,2024-12-19 20:00:00
1367,session_1977,,page_view,/categoria,desktop,2024-09-02 12:00:00
1368,session_8532,128,page_view,/home,tablet,2024-11-08 11:00:00
1369,session_4775,261,page_view,/categoria,mobile,2024-12-04 15:00:00
1370,session_3670,,view_item,/categoria,mobile,2024-05-23 20:00:00
1371,session_1956,488,view_item,/carrinho,mobile,2024-03-12 05:00:00
1372,session_2420,341,page_view,/carrinho,desktop,2024-09-04 04:00:00
1373,session_2083,40,add_to_cart,/carrinho,desktop,2024-09-06 23:00:00
1374,session_8646,,page_view,/categoria,desktop,2024-03-27 01:00:00
1375,session_3882,281,purchase,/produto,desktop,2024-11-29 04:00:00
1376,session_2132,,page_view,/categoria,mobile,2024-02-18 09:00:00
1377,session_6282,414,page_view,/home,mobile,2024-06-12 18:00:00
1378,session_2077,493,page_view,/carrinho,desktop,2024-06-20 04:00:00
1379,session_553,,page_view,/checkout,mobile,2024-06-08 09:00:00
1380,session_7323,219,add_to_cart,/home,tablet,2024-07-26 04:00:00
1381,session_2846,225,page_view,/home,mobile,2024-02-29 20:00:00
1382,session_1989,248,page_view,/carrinho,mobile,2024-09-07 06:00:00
1383,session_4647,,begin_checkout,/checkout,mobile,2024-11-08 05:00:00
1384,session_2134,,page_view,/carrinho,mobile,2024-02-01 09:00:00
1385,session_6792,484,purchase,/carrinho,mobile,2024-02-05 17:00:00
1386,session_2423,331,page_view,/checkout,mobile,2024-01-14 06:00:00
1387,session_9370,211,add_to_cart,/checkout,mobile,2024-05-25 08:00:00
1388,session_4001,58,page_view,/categoria,tablet,2024-06-08 15:00:00
1389,session_1361,,add_to_cart,/home,desktop,2024-08-02 06:00:00
1390,session_6153,293,view_item,/categoria,mobile,2024-04-27 12:00:00
1391,session_2324,512,page_view,/carrinho,mobile,2024-03-26 07:00:00
1392,session_2718,471,view_item,/produto,desktop,2024-05-07 21:00:00
1393,session_8666,,page_view,/categoria,desktop,2024-09-07 08:00:00
1394,session_9516,,page_view,/checkout,mobile,2024-12-19 16:00:00
1395,session_3087,,begin_checkout,/produto,mobile,2024-10-11 13:00:00
1396,session_2020,402,begin_checkout,/produto,mobile,2024-12-23 04:00:00
1397,session_3442,193,add_to_cart,/categoria,mobile,2024-09-18 11:00:00
1398,session_7455,408,begin_checkout,/carrinho,mobile,2024-03-22 19:00:00
1399,session_2950,276,add_to_cart,/produto,mobile,2024-11-27 22:00:00
1400,session_9927,324,begin_checkout,/home,mobile,2025-01-03 12:00:00
1401,session_1548,,purchase,/categoria,desktop,2024-02-21 08:00:00
1402,session_8725,270,begin_checkout,/checkout,mobile,2024-01-03 23:00:00
1403,session_2967,,page_view,/home,mobile,2024-01-30 01:00:00
1404,session_5610,,page_view,/checkout,mobile,2024-05-24 15:00:00
1405,session_8069,,page_view,/carrinho,mobile,2025-01-28 19:00:00
1406,session_2056,474,page_view,/checkout,mobile,2024-09-23 02:00:00
1407,session_4899,,purchase,/checkout,mobile,2024-11-08 17:00:00
1408,session_2222,,purchase,/carrinho,mobile,2024-03-06 21:00:00
1409,session_547,,page_view,/produto,desktop,2024-02-14 07:00:00
1410,session_129,,add_to_cart,/carrinho,mobile,2024-08-10 20:00:00
1411,session_9878,,page_view,/produto,desktop,2024-05-29 11:00:00
1412,session_2688,381,view_item,/home,desktop,2024-08-15 13:00:00
1413,session_6399,314,add_to_cart,/carrinho,mobile,2024-12-15 05:00:00
1414,session_8222,,purchase,/categoria,mobile,2024-01-19 05:00:00
1415,session_9026,414,add_to_cart,/home,desktop,2024-07-09 04:00:00
1416,session_2157,,page_view,/checkout,mobile,2024-12-23 10:00:00
1417,session_367,274,page_view,/home,mobile,2024-05-27 22:00:00
1418,session_4872,115,add_to_cart,/categoria,mobile,2024-01-16 17:00:00
1419,session_894,,add_to_cart,/checkout,mobile,2025-01-26 15:00:00
1420,session_6164,472,purchase,/produto,desktop,2024-10-19 05:00:00
1421,session_7971,,page_view,/carrinho,desktop,2024-08-26 12:00:00
1422,session_7862,,page_view,/home,desktop,2024-07-28 23:00:00
1423,session_9138,443,view_item,/categoria,mobile,2024-11-13 12:00:00
1424,session_8778,,add_to_cart,/categoria,desktop,2024-06-20 03:00:00
1425,session_1023,443,begin_checkout,/categoria,desktop,2024-01-05 03:00:00
